Mes,Dia,Semaforo,Observador,Estado,Colonia,Alcaldia,Sexo,Uso_cubrebocas,Uso_corrceto_Cubre,X,Uso_careta,Uso_correcto_careta,Uso_corr_careta,Observaciones
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
2,11,Rojo,NZ,México,Santiago,Tequixquiac,M,S,S,SS,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
1,21,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
1,28,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,N,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,N,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,N,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,N,NN,N,N,NN,NA
2,4,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
2,4,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
2,9,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
2,9,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
2,9,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
2,9,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
2,10,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
2,11,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,N,NN,N,N,NN,NA
2,3,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,N,NN,N,N,NN,NA
2,3,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,N,NN,N,N,NN,NA
2,9,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,N,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,21,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,21,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,21,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,21,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,21,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,26,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,26,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,26,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,26,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,26,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,26,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,26,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,26,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,26,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,27,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,28,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,28,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,28,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,28,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,28,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,28,Rojo,LYCG,Querétaro,Los Heroes,El Marques,F,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,5,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,6,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,7,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,12,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,13,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,14,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,19,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
1,20,Rojo,LYCG,Querétaro,Los Heroes,El Marques,M,N,NA,NN,N,N,NN,NA
